Firm,Period,Code,ICB Sector,ROA_in_percent,TA,Total_Liabilities,Operating_Income,FCF,Return_EndCurrQ,Return_BegNextQ,USE
TCPI.JK,2020Q1,TCPI.JK2020Q1,Industrial Transportation,1.962529877,3.07754E+12,1.73255E+12,87399000000,27754000000,-0.269433909,-0.303321016,TRUE
TCPI.JK,2020Q2,TCPI.JK2020Q2,Industrial Transportation,0.669660751,2.97239E+12,1.61273E+12,63204000000,12294000000,-0.039256215,-0.082627109,TRUE
TCPI.JK,2020Q3,TCPI.JK2020Q3,Industrial Transportation,0.167597936,2.93102E+12,1.562E+12,19828000000,7291000000,0.130441749,0.254450967,TRUE
TCPI.JK,2020Q4,TCPI.JK2020Q4,Industrial Transportation,0.594936916,2.8696E+12,1.51581E+12,44588000000,40210000000,0.333333333,0.350230415,TRUE
TCPI.JK,2021Q1,TCPI.JK2021Q1,Industrial Transportation,0.543277374,2.75221E+12,1.4133E+12,35335000000,86422000000,0.1,0.061433447,TRUE
TDPM.JK,2020Q1,TDPM.JK2020Q1,Chemicals,0.942046316,4.91484E+12,2.76968E+12,1.12877E+11,66208395000,-0.350393701,-0.36328125,TRUE
TDPM.JK,2020Q2,TDPM.JK2020Q2,Chemicals,1.279806268,4.94525E+12,2.81518E+12,1.0941E+11,58164100500,-0.424242424,-0.423312883,TRUE
TDPM.JK,2020Q3,TDPM.JK2020Q3,Chemicals,1.313512851,5.62343E+12,2.83074E+12,1.32393E+11,77289808400,0.473684211,0.521276596,TRUE
TDPM.JK,2020Q4,TDPM.JK2020Q4,Chemicals,0.405314152,5.09267E+12,3.03834E+12,1.12105E+11,93531193000,0.028571429,0.006993007,TRUE
TDPM.JK,2021Q1,TDPM.JK2021Q1,Chemicals,-1.550239592,5.12756E+12,2.8316E+12,84487417800,37650452400,-0.201388889,-0.1875,TRUE
TFAS.JK,2020Q1,TFAS.JK2020Q1,Telecommunications Equipment,1.043462535,2.30339E+11,78030538970,4663958310,2601995770,0.005128205,0.033707865,TRUE
TFAS.JK,2020Q2,TFAS.JK2020Q2,Telecommunications Equipment,2.07643038,2.14215E+11,57916200350,6458052870,4763211880,-0.035714286,-0.038043478,TRUE
TFAS.JK,2020Q3,TFAS.JK2020Q3,Telecommunications Equipment,1.499430257,2.16366E+11,56863179720,5500154890,3381425810,-0.052910053,-0.056497175,TRUE
TFAS.JK,2020Q4,TFAS.JK2020Q4,Telecommunications Equipment,-1.720877945,2.2399E+11,68734584100,-2078097190,-5319368100,0.005586592,0.077844311,TRUE
TFAS.JK,2021Q1,TFAS.JK2021Q1,Telecommunications Equipment,0.901492419,2.22163E+11,64989462580,3710049330,3126726150,3.916666667,3.916666667,TRUE
TFCO.JK,2020Q1,TFCO.JK2020Q1,Chemicals,-0.022507493,5.06098E+12,3.3002E+11,-25929783200,-15843187200,-0.53164557,-0.475,TRUE
TFCO.JK,2020Q2,TFCO.JK2020Q2,Chemicals,0.192356325,4.30136E+12,3.38505E+11,-799352000,48573185000,0.711711712,0.695238095,TRUE
TFCO.JK,2020Q3,TFCO.JK2020Q3,Chemicals,-0.504117665,4.5688E+12,1.84727E+11,1918837600,53659530600,0.394736842,0.418539326,TRUE
TFCO.JK,2020Q4,TFCO.JK2020Q4,Chemicals,0.052091348,4.46083E+12,2.83419E+11,-26080112800,24966222400,-0.105660377,-0.124752475,TRUE
TFCO.JK,2021Q1,TFCO.JK2021Q1,Chemicals,1.193741094,4.67172E+12,3.9888E+11,17848630800,41308207200,-0.071729958,-0.07239819,TRUE
TGKA.JK,2020Q1,TGKA.JK2020Q1,"Personal Care, Drug and Grocery Stores",3.610087152,3.64321E+12,1.60388E+12,1.39395E+11,1.1877E+11,0.072165004,0.010100909,TRUE
TGKA.JK,2020Q2,TGKA.JK2020Q2,"Personal Care, Drug and Grocery Stores",3.437693244,3.1216E+12,2.1335E+12,1.53371E+11,1.24031E+11,0.201747982,0.249817937,TRUE
TGKA.JK,2020Q3,TGKA.JK2020Q3,"Personal Care, Drug and Grocery Stores",3.681873959,3.64046E+12,1.75739E+12,1.47786E+11,1.29431E+11,0.333333334,0.333333334,TRUE
TGKA.JK,2020Q4,TGKA.JK2020Q4,"Personal Care, Drug and Grocery Stores",3.369144653,3.36196E+12,2.15177E+12,1.6131E+11,1.28387E+11,-0.090624959,-0.090624959,TRUE
TGKA.JK,2021Q1,TGKA.JK2021Q1,"Personal Care, Drug and Grocery Stores",3.743521378,4.00008E+12,1.7633E+12,1.62818E+11,1.36021E+11,0.085910632,0.072164886,TRUE
TGRA.JK,2020Q1,TGRA.JK2020Q1,Electricity,-0.600994213,5.61215E+11,2.53406E+11,-2105830820,-20269900530,-0.578571429,-0.487804878,TRUE
TGRA.JK,2020Q2,TGRA.JK2020Q2,Electricity,-1.090685404,5.60037E+11,2.67217E+11,-1514510130,-3836910490,0.338983051,0.174603175,TRUE
TGRA.JK,2020Q3,TGRA.JK2020Q3,Electricity,0.319126335,5.87731E+11,2.67626E+11,-2548904540,-16312158870,0.518987342,0.662162162,TRUE
TGRA.JK,2020Q4,TGRA.JK2020Q4,Electricity,-1.127017963,5.67697E+11,1.46823E+11,-3684546930,8967467140,0.233333333,0.178861789,TRUE
TGRA.JK,2021Q1,TGRA.JK2021Q1,Electricity,0.422523925,4.51194E+11,1.34966E+11,-13511198610,8956142340,-0.114864865,-0.117241379,TRUE
TIFA.JK,2020Q1,TIFA.JK2020Q1,Finance and Credit Services,0.555108485,1.19041E+12,8.13033E+11,26775769000,7281612000,-0.216666667,-0.216666667,TRUE
TIFA.JK,2020Q2,TIFA.JK2020Q2,Finance and Credit Services,0.63308871,1.08543E+12,7.00844E+11,24322211000,4135969000,0.223404255,0.223404255,TRUE
TIFA.JK,2020Q3,TIFA.JK2020Q3,Finance and Credit Services,0.598960172,9.46049E+11,5.55383E+11,20949271000,7736933000,1.104347826,1.095652174,TRUE
TIFA.JK,2020Q4,TIFA.JK2020Q4,Finance and Credit Services,-0.494735107,1.10382E+12,7.3862E+11,8421925000,3303798000,0.157024793,0.161825726,TRUE
TIFA.JK,2021Q1,TIFA.JK2021Q1,Finance and Credit Services,0.697137898,1.06136E+12,6.88613E+11,15342936000,5561607000,2.044642857,2.044642857,TRUE
TINS.JK,2020Q1,TINS.JK2020Q1,Industrial Metals and Mining,-2.106220921,1.87694E+13,1.51031E+13,-2.17884E+11,-5.86772E+11,-0.481212121,-0.498181818,TRUE
TINS.JK,2020Q2,TINS.JK2020Q2,Industrial Metals and Mining,0.129951635,1.83968E+13,1.39479E+13,-4.34397E+11,-4.58679E+11,0.390186916,0.437198068,TRUE
TINS.JK,2020Q3,TINS.JK2020Q3,Industrial Metals and Mining,0.769628177,1.67522E+13,1.35815E+13,2.08287E+11,-1.61376E+11,0.134453782,0.176470588,TRUE
TINS.JK,2020Q4,TINS.JK2020Q4,Industrial Metals and Mining,-0.515998456,1.45177E+13,1.18236E+13,2.92619E+11,95454000000,1.2,1.307142857,TRUE
TINS.JK,2021Q1,TINS.JK2021Q1,Industrial Metals and Mining,0.076440178,1.3635E+13,9.57771E+12,98650000000,75976000000,0.087542088,-0.018575851,TRUE
TIRA.JK,2020Q1,TIRA.JK2020Q1,Industrial Engineering,0.04119025,3.29585E+11,1.73819E+11,2841817780,1380633280,0.184,0.1484375,TRUE
TIRA.JK,2020Q2,TIRA.JK2020Q2,Industrial Engineering,0.183114146,3.40073E+11,1.78265E+11,5141434270,1279018560,-0.060810811,-0.081632653,TRUE
TIRA.JK,2020Q3,TIRA.JK2020Q3,Industrial Engineering,0.035136998,3.39236E+11,1.77309E+11,1855254570,-1114263980,-0.050359712,-0.088888889,TRUE
TIRA.JK,2020Q4,TIRA.JK2020Q4,Industrial Engineering,0.082809003,3.47206E+11,1.84995E+11,2864336140,-269086350,-0.015151515,0.081300813,TRUE
TIRA.JK,2021Q1,TIRA.JK2021Q1,Industrial Engineering,-0.028390134,3.51488E+11,1.89376E+11,1772294790,-2127479610,0.023076923,0.007518797,TRUE
TIRT.JK,2020Q1,TIRT.JK2020Q1,Construction and Materials,-0.599229695,8.95683E+11,8.59737E+11,-7787440780,-18806954740,0.037735849,0.055555556,TRUE
TIRT.JK,2020Q2,TIRT.JK2020Q2,Construction and Materials,-17.93693391,7.81371E+11,8.9583E+11,-70270346370,-1.47661E+11,-0.036363636,-0.087719298,TRUE
TIRT.JK,2020Q3,TIRT.JK2020Q3,Construction and Materials,-27.0424309,4.86516E+11,7.61758E+11,-2.21778E+11,-1.65522E+11,-0.056603774,-0.038461538,TRUE
TIRT.JK,2020Q4,TIRT.JK2020Q4,Construction and Materials,-24.05184875,4.00269E+11,7.82156E+11,-81987526970,-1.00837E+11,0.02,0,TRUE
TIRT.JK,2021Q1,TIRT.JK2021Q1,Construction and Materials,3.543483589,3.94726E+11,7.85048E+11,-214793560,19689998880,-0.019607843,0,TRUE
TKIM.JK,2020Q1,TKIM.JK2020Q1,Industrial Materials,5.08401251,5.02685E+13,2.32769E+13,25955600000,4.02478E+11,-0.611678807,-0.614888338,TRUE
TKIM.JK,2020Q2,TKIM.JK2020Q2,Industrial Materials,-2.153729449,4.40135E+13,2.51103E+13,2.74231E+11,2.88344E+12,0.290726756,0.527061861,TRUE
TKIM.JK,2020Q3,TKIM.JK2020Q3,Industrial Materials,2.530242391,4.62034E+13,2.31392E+13,1.26216E+11,-6.40028E+11,0.179140786,0.029142269,TRUE
TKIM.JK,2020Q4,TKIM.JK2020Q4,Industrial Materials,-0.64419896,4.31472E+13,2.32673E+13,1.11434E+11,1.48768E+12,0.628099184,0.7572017,TRUE
TKIM.JK,2021Q1,TKIM.JK2021Q1,Industrial Materials,2.418227083,4.54412E+13,2.1912E+13,1.14089E+11,-36040680000,0.058375599,0.014051522,TRUE
TLKM.JK,2020Q1,TLKM.JK2020Q1,Telecommunications Service Providers,3.584800549,2.41914E+14,1.21647E+14,7.768E+12,-3.123E+12,-0.20403019,-0.207161081,TRUE
TLKM.JK,2020Q2,TLKM.JK2020Q2,Telecommunications Service Providers,2.921364423,2.46351E+14,1.35467E+14,1.1929E+13,1.1443E+13,0.014333415,0.030575558,TRUE
TLKM.JK,2020Q3,TLKM.JK2020Q3,Telecommunications Service Providers,3.135308714,2.33219E+14,1.50413E+14,1.0324E+13,3.858E+12,-0.160655707,-0.095394713,TRUE
TLKM.JK,2020Q4,TLKM.JK2020Q4,Telecommunications Service Providers,2.754070501,2.46943E+14,1.31502E+14,1.045E+13,-3.984E+12,0.292968715,0.269090865,TRUE
TLKM.JK,2021Q1,TLKM.JK2021Q1,Telecommunications Service Providers,3.322959403,2.57848E+14,1.44416E+14,1.0039E+13,2.321E+12,0.033232641,-0.028653293,TRUE
TMAS.JK,2020Q1,TMAS.JK2020Q1,Industrial Transportation,-0.014935801,3.26615E+12,2.09808E+12,63861460210,67822149960,-0.205882385,-0.240384562,TRUE
TMAS.JK,2020Q2,TMAS.JK2020Q2,Industrial Transportation,0.153221243,3.48879E+12,2.30357E+12,1.18902E+11,-74100000000,0.543209985,0.632911344,TRUE
TMAS.JK,2020Q3,TMAS.JK2020Q3,Industrial Transportation,1.072509216,3.43367E+12,2.23272E+12,39560000000,59724000000,-0.11037894,-0.153927722,TRUE
TMAS.JK,2020Q4,TMAS.JK2020Q4,Industrial Transportation,-1.086547828,3.37487E+12,2.20893E+12,45359000000,-2.61084E+11,0.277777785,0.301886791,TRUE
TMAS.JK,2021Q1,TMAS.JK2021Q1,Industrial Transportation,1.300793618,3.83704E+12,2.63054E+12,57077000000,1.70638E+11,0.130434755,0.144927503,TRUE
TMPO.JK,2020Q1,TMPO.JK2020Q1,Media,-1.909030218,4.03073E+11,1.67166E+11,2830461000,1954570000,-0.042168675,0.019230769,TRUE
TMPO.JK,2020Q2,TMPO.JK2020Q2,Media,-4.096309524,3.95149E+11,1.64318E+11,-6738466000,-5398512000,-0.094339623,-0.13836478,TRUE
TMPO.JK,2020Q3,TMPO.JK2020Q3,Media,1.373158369,4.07528E+11,1.71263E+11,-16292336000,-14418649000,-0.173611111,-0.167883212,TRUE
TMPO.JK,2020Q4,TMPO.JK2020Q4,Media,-5.666328326,3.65328E+11,1.91535E+11,5511172000,7426549000,0.210084034,0.210526316,TRUE
TMPO.JK,2021Q1,TMPO.JK2021Q1,Media,-0.303954022,3.55745E+11,1.851E+11,-18575358000,-18275563000,0.041666667,0.057971014,TRUE
TNCA.JK,2020Q1,TNCA.JK2020Q1,Industrial Transportation,1.713392275,50990872390,8785527180,1405942250,1070743410,-0.165467626,-0.165467626,TRUE
TNCA.JK,2020Q2,TNCA.JK2020Q2,Industrial Transportation,0.675661153,52583624520,10026765340,321722980,308316390,-0.245689655,-0.224137931,TRUE
TNCA.JK,2020Q3,TNCA.JK2020Q3,Industrial Transportation,-0.154562429,55505243700,13035548820,140341230,64387120,-0.022857143,-0.022222222,TRUE
TNCA.JK,2020Q4,TNCA.JK2020Q4,Industrial Transportation,0.352985921,52532385370,9873035170,257745450,480538420,1.479532164,1.625,TRUE
TNCA.JK,2021Q1,TNCA.JK2021Q1,Industrial Transportation,-7.240489622,48076063780,8132208780,-3275843500,-3030589320,-0.169811321,-0.225108225,TRUE
TOBA.JK,2020Q1,TOBA.JK2020Q1,"Oil, Gas and Coal",4.120370392,1.18676E+13,5.89549E+12,3.97826E+11,1.40602E+11,0.033519553,0.027173913,TRUE
TOBA.JK,2020Q2,TOBA.JK2020Q2,"Oil, Gas and Coal",0.660268698,1.0458E+13,8.17954E+12,6.00616E+11,4.07749E+11,-0.043243243,-0.074074074,TRUE
TOBA.JK,2020Q3,TOBA.JK2020Q3,"Oil, Gas and Coal",1.683424406,1.11794E+13,7.22299E+12,1.46928E+11,38795629200,0.101694915,0.114285714,TRUE
TOBA.JK,2020Q4,TOBA.JK2020Q4,"Oil, Gas and Coal",-1.266414729,1.08371E+13,7.64728E+12,2.739E+11,1.84378E+11,0.333333333,0.346153846,TRUE
TOBA.JK,2021Q1,TOBA.JK2021Q1,"Oil, Gas and Coal",1.65312399,1.15585E+13,7.55064E+12,-26038162800,-19744311600,-0.05,-0.074285714,TRUE
TOPS.JK,2020Q1,TOPS.JK2020Q1,Construction and Materials,-1.073020843,2.69002E+12,1.53704E+12,-9987844320,-33601834210,-0.814814815,-0.80620155,TRUE
TOPS.JK,2020Q2,TOPS.JK2020Q2,Construction and Materials,-0.469481044,2.65799E+12,1.51756E+12,-6651396040,-10698218310,0,0,TRUE
TOPS.JK,2020Q3,TOPS.JK2020Q3,Construction and Materials,-0.996146129,2.68938E+12,1.57559E+12,-14775789080,-25255801160,0,0,TRUE
TOPS.JK,2020Q4,TOPS.JK2020Q4,Construction and Materials,-2.654968554,2.35038E+12,1.50467E+12,-34118144780,-47677525870,0,0,TRUE
TOPS.JK,2021Q1,TOPS.JK2021Q1,Construction and Materials,0.004344091,2.34374E+12,1.49792E+12,13325999980,2369065130,0,0,TRUE
TOTL.JK,2020Q1,TOTL.JK2020Q1,Construction and Materials,2.021011346,3.06908E+12,1.92885E+12,61808416000,63435759000,-0.288990847,-0.280373908,TRUE
TOTL.JK,2020Q2,TOTL.JK2020Q2,Construction and Materials,-0.358903289,2.9979E+12,1.86834E+12,-10931267000,-5185643000,0.058064507,0.103896251,TRUE
TOTL.JK,2020Q3,TOTL.JK2020Q3,Construction and Materials,1.177035641,3.00514E+12,1.8743E+12,35706282000,8238420000,-0.169324522,-0.186500733,TRUE
TOTL.JK,2020Q4,TOTL.JK2020Q4,Construction and Materials,0.786694488,2.88906E+12,1.74725E+12,25646706000,33638014000,0.401515143,0.402985062,TRUE
TOTL.JK,2021Q1,TOTL.JK2021Q1,Construction and Materials,1.084041805,2.83495E+12,1.66211E+12,31082377000,36272780000,-0.091891902,-0.106383003,TRUE
TOTO.JK,2020Q1,TOTO.JK2020Q1,Construction and Materials,1.83840051,3.37228E+12,1.3902E+12,67219905220,84112307800,-0.315068516,-0.353741487,TRUE
TOTO.JK,2020Q2,TOTO.JK2020Q2,Construction and Materials,-2.132137787,3.20737E+12,1.20135E+12,-56586187160,-40892937360,0.099999953,0.17894739,TRUE
TOTO.JK,2020Q3,TOTO.JK2020Q3,Construction and Materials,-1.343606866,3.11408E+12,1.18148E+12,-42816918570,-45069547740,-0.041711243,-0.058823584,TRUE
TOTO.JK,2020Q4,TOTO.JK2020Q4,Construction and Materials,0.774641141,3.10741E+12,1.18385E+12,48956976090,46282895700,0.14423081,0.14423081,TRUE
TOTO.JK,2021Q1,TOTO.JK2021Q1,Construction and Materials,0.388817189,3.19686E+12,1.26104E+12,18269764530,30109459640,-0.109243738,-0.11764706,TRUE
TPIA.JK,2020Q1,TPIA.JK2020Q1,Chemicals,-0.510496067,5.54801E+13,2.72394E+13,-5.88104E+11,-6.14575E+11,-0.493975922,-0.489051081,TRUE
TPIA.JK,2020Q2,TPIA.JK2020Q2,Chemicals,-0.368914928,4.71749E+13,2.27735E+13,-1.78087E+11,4.43891E+11,0.252380921,0.252380921,TRUE
TPIA.JK,2020Q3,TPIA.JK2020Q3,Chemicals,0.331392166,4.83769E+13,2.2661E+13,5.66265E+11,4823000000,0.095057042,0.106463851,TRUE
TPIA.JK,2020Q4,TPIA.JK2020Q4,Chemicals,2.058466399,5.04562E+13,2.50849E+13,1.27677E+12,1.1945E+12,0.260416618,0.281786963,TRUE
TPIA.JK,2021Q1,TPIA.JK2021Q1,Chemicals,2.395409981,5.02973E+13,2.28428E+13,1.7732E+12,1.53871E+12,0.225895281,0.193029428,TRUE
TPMA.JK,2020Q1,TPMA.JK2020Q1,Industrial Transportation,1.075255583,1.80908E+12,5.00914E+11,43663788000,49309130000,0.181102338,0.363636395,TRUE
TPMA.JK,2020Q2,TPMA.JK2020Q2,Industrial Transportation,0.38735715,1.57764E+12,4.33507E+11,945806000,23416852000,-0.066666615,-0.066666615,TRUE
TPMA.JK,2020Q3,TPMA.JK2020Q3,Industrial Transportation,-0.43164856,1.55024E+12,4.22409E+11,3362298800,-34232763600,0.210592612,0.286254642,TRUE
TPMA.JK,2020Q4,TPMA.JK2020Q4,Industrial Transportation,0.886876367,1.45681E+12,3.75676E+11,17891172000,39339097200,0.093749989,0.029411761,TRUE
TPMA.JK,2021Q1,TPMA.JK2021Q1,Industrial Transportation,0.900403558,1.49365E+12,3.62046E+11,19823575200,29139316800,1.942857243,1.942857243,TRUE
TRAM.JK,2020Q1,TRAM.JK2020Q1,Industrial Transportation,0.780925584,8.77931E+12,3.64282E+12,67552397000,-4012735697,0,0,TRUE
TRAM.JK,2020Q2,TRAM.JK2020Q2,Industrial Transportation,1.609957165,8.23516E+12,3.72873E+12,2.08975E+11,1.07252E+11,0,0,TRUE
TRAM.JK,2020Q3,TRAM.JK2020Q3,Industrial Transportation,0.377835427,8.12844E+12,3.27121E+12,0,3.41679E+11,0,0,TRUE
TRAM.JK,2020Q4,TRAM.JK2020Q4,Industrial Transportation,0.007481853,8.151E+12,3.13843E+12,73361887000,59180189000,0,0,TRUE
TRAM.JK,2021Q1,TRAM.JK2021Q1,Industrial Transportation,-0.820588852,9.17575E+12,3.09306E+12,92247737000,1.15892E+11,0,0,TRUE
TRIM.JK,2020Q1,TRIM.JK2020Q1,Investment Banking and Brokerage Services,0.036608908,3.16101E+12,2.30532E+12,19192042000,2359760000,-0.115646259,-0.092198582,TRUE
TRIM.JK,2020Q2,TRIM.JK2020Q2,Investment Banking and Brokerage Services,0.091144262,2.42458E+12,1.56576E+12,19113469000,4820669000,-0.084615385,-0.0625,TRUE
TRIM.JK,2020Q3,TRIM.JK2020Q3,Investment Banking and Brokerage Services,0.20150869,2.89038E+12,2.05778E+12,37536744000,9740129000,-0.084033613,-0.091666667,TRUE
TRIM.JK,2020Q4,TRIM.JK2020Q4,Investment Banking and Brokerage Services,0.691510753,2.67639E+12,1.85429E+12,38652776000,23480580000,-0.137614679,-0.100917431,TRUE
TRIM.JK,2021Q1,TRIM.JK2021Q1,Investment Banking and Brokerage Services,0.629700919,3.4849E+12,2.64417E+12,43352441000,20972868000,0.212765957,0.275510204,TRUE
TRIS.JK,2020Q1,TRIS.JK2020Q1,Personal Goods,0.642208253,1.25853E+12,8.07087E+11,22026085500,2924126090,0.112781949,0.112781949,TRUE
TRIS.JK,2020Q2,TRIS.JK2020Q2,Personal Goods,0.223547504,1.23698E+12,7.95146E+11,5913907440,14207600520,-0.278775282,-0.30599129,TRUE
TRIS.JK,2020Q3,TRIS.JK2020Q3,Personal Goods,0.702096355,1.13337E+12,6.85692E+11,15331327960,9367174030,-0.028301906,0.029411705,TRUE
TRIS.JK,2020Q4,TRIS.JK2020Q4,Personal Goods,-2.0726214,1.06894E+12,6.41032E+11,-10023227800,-9910981250,0.009708769,-0.038095212,TRUE
TRIS.JK,2021Q1,TRIS.JK2021Q1,Personal Goods,0.277080252,1.04899E+12,6.19372E+11,7025852330,9030279130,-0.504807705,-0.490099016,TRUE
TRST.JK,2020Q1,TRST.JK2020Q1,General Industrials,0.101173633,5.06754E+12,2.24635E+12,-1202465540,5034415730,-0.073684303,-0.078947372,TRUE
TRST.JK,2020Q2,TRST.JK2020Q2,General Industrials,0.646486833,4.43091E+12,2.58114E+12,17874363080,-10681857920,0.096591003,0.102857131,TRUE
TRST.JK,2020Q3,TRST.JK2020Q3,General Industrials,0.143155471,4.47769E+12,2.23843E+12,35349197150,70940503180,0.028464406,0.03895899,TRUE
TRST.JK,2020Q4,TRST.JK2020Q4,General Industrials,0.722549847,4.2233E+12,2.18822E+12,0,47413668580,0.06632653,0.055555504,TRUE
TRST.JK,2021Q1,TRST.JK2021Q1,General Industrials,1.148731782,4.50131E+12,2.0268E+12,58481164390,40553578590,0.004784712,0.004784712,TRUE
TRUK.JK,2020Q1,TRUK.JK2020Q1,Industrial Transportation,-2.139155846,95411027140,25917237980,4065660810,21014678980,-0.207920792,-0.225490196,TRUE
TRUK.JK,2020Q2,TRUK.JK2020Q2,Industrial Transportation,-4.832245526,88924840550,24659817090,-1946937380,-402282620,0.4,0.417721519,TRUE
TRUK.JK,2020Q3,TRUK.JK2020Q3,Industrial Transportation,-0.799159843,88325264390,22771716000,-4313771880,-2650924160,0.223214286,0.5625,TRUE
TRUK.JK,2020Q4,TRUK.JK2020Q4,Industrial Transportation,-2.294860202,86141743970,23024700310,-643515160,-361046430,0.248175182,-0.011428571,TRUE
TRUK.JK,2021Q1,TRUK.JK2021Q1,Industrial Transportation,-1.048252982,86267915780,22651488910,-2009745070,-816979280,0.228070175,0.213872832,TRUE
TRUS.JK,2020Q1,TRUS.JK2020Q1,Investment Banking and Brokerage Services,1.463426419,3.17302E+11,28247584110,6449170580,5137757520,0.276595745,0.097560976,TRUE
TRUS.JK,2020Q2,TRUS.JK2020Q2,Investment Banking and Brokerage Services,0.450674149,3.20301E+11,29809693370,3121123830,1725811300,-0.033333333,-0.033333333,TRUE
TRUS.JK,2020Q3,TRUS.JK2020Q3,Investment Banking and Brokerage Services,1.098191641,3.24987E+11,30952514700,5479660450,4083493450,-0.114942529,-0.114942529,TRUE
TRUS.JK,2020Q4,TRUS.JK2020Q4,Investment Banking and Brokerage Services,2.625124552,3.25525E+11,22707522990,8211212810,8613260030,-0.045454545,0.12987013,TRUE
TRUS.JK,2021Q1,TRUS.JK2021Q1,Investment Banking and Brokerage Services,2.120533801,3.36382E+11,26545759780,8929774000,7378608780,0.12244898,-0.114942529,TRUE
TSPC.JK,2020Q1,TSPC.JK2020Q1,Pharmaceuticals and Biotechnology,3.561601472,8.88366E+12,2.88626E+12,2.51416E+11,89988750740,-0.308243721,-0.268382349,TRUE
TSPC.JK,2020Q2,TSPC.JK2020Q2,Pharmaceuticals and Biotechnology,1.069790639,8.75686E+12,3.10854E+12,3.73085E+11,2.64728E+11,0.440414516,0.386934714,TRUE
TSPC.JK,2020Q3,TSPC.JK2020Q3,Pharmaceuticals and Biotechnology,1.506482289,8.89689E+12,3.12209E+12,1.21834E+11,55959042220,-0.04503063,-0.026838486,TRUE
TSPC.JK,2020Q4,TSPC.JK2020Q4,Pharmaceuticals and Biotechnology,3.330086951,9.10466E+12,3.13491E+12,1.74685E+11,-23075403780,0.093749994,0.100386106,TRUE
TSPC.JK,2021Q1,TSPC.JK2021Q1,Pharmaceuticals and Biotechnology,3.315783666,9.71591E+12,3.04845E+12,3.73811E+11,1.73803E+11,0.057142823,0.06666669,TRUE
TUGU.JK,2020Q1,TUGU.JK2020Q1,Non-life Insurance,0.729733017,2.30368E+13,1.31537E+13,2.58965E+11,3.14379E+11,-0.06086962,-0.06086962,TRUE
TUGU.JK,2020Q2,TUGU.JK2020Q2,Non-life Insurance,-0.30447772,2.1172E+13,1.51067E+13,2.34666E+11,1.97532E+11,-0.182098729,-0.166666573,TRUE
TUGU.JK,2020Q3,TUGU.JK2020Q3,Non-life Insurance,0.549261215,2.01912E+13,1.34427E+13,-77982164000,-28610269000,-0.47398004,-0.487531376,TRUE
TUGU.JK,2020Q4,TUGU.JK2020Q4,Non-life Insurance,0.229012952,1.94601E+13,1.24891E+13,1.37354E+11,1.53074E+11,0.380073826,0.449814143,TRUE
TUGU.JK,2021Q1,TUGU.JK2021Q1,Non-life Insurance,0.688149551,2.00948E+13,1.16907E+13,6430666000,26851133000,-0.171122978,-0.194871775,TRUE
TURI.JK,2020Q1,TURI.JK2020Q1,Retailers,1.979950006,6.3463E+12,2.27972E+12,84751000000,1.70535E+11,0.411111042,0.444444445,TRUE
TURI.JK,2020Q2,TURI.JK2020Q2,Retailers,-0.301705065,5.74896E+12,1.69827E+12,1382000000,36406000000,0.092589952,0.106331596,TRUE
TURI.JK,2020Q3,TURI.JK2020Q3,Retailers,0.374744459,5.75702E+12,1.78145E+12,46461000000,-71815000000,-0.065693438,-0.098591534,TRUE
TURI.JK,2020Q4,TURI.JK2020Q4,Retailers,-1.488875054,5.7647E+12,1.9045E+12,54369000000,-40941000000,0.01562497,0.01562497,TRUE
TURI.JK,2021Q1,TURI.JK2021Q1,Retailers,1.62201685,6.09843E+12,2.1356E+12,77844000000,1.53294E+11,-0.096153877,-0.096153877,TRUE
ULTJ.JK,2020Q1,ULTJ.JK2020Q1,Food Producers,6.408030375,7.13281E+12,1.14861E+12,5.65762E+11,3.73552E+11,-0.050595248,-0.10000004,TRUE
ULTJ.JK,2020Q2,ULTJ.JK2020Q2,Food Producers,1.716872151,7.05439E+12,9.51001E+11,1.78076E+11,1.45515E+11,0.034482857,0.107744099,TRUE
ULTJ.JK,2020Q3,ULTJ.JK2020Q3,Food Producers,6.720044258,5.58425E+12,1.05005E+12,4.04225E+11,2.43296E+11,0.03121394,0.052709561,TRUE
ULTJ.JK,2020Q4,ULTJ.JK2020Q4,Food Producers,1.714923803,8.75412E+12,4.06821E+12,2.40927E+11,89808000000,-0.053254411,-0.055232504,TRUE
ULTJ.JK,2021Q1,ULTJ.JK2021Q1,Food Producers,4.546486412,9.12611E+12,4.03884E+12,5.338E+11,3.38217E+11,-0.053125004,-0.073846168,TRUE
UNIC.JK,2020Q1,UNIC.JK2020Q1,Chemicals,0.046942048,3.42519E+12,7.28453E+11,91177026000,1.00924E+11,-0.285714295,-0.32467537,TRUE
UNIC.JK,2020Q2,UNIC.JK2020Q2,Chemicals,1.822664408,3.05608E+12,7.52181E+11,62483442000,21440531000,0.218181828,0.288461618,TRUE
UNIC.JK,2020Q3,UNIC.JK2020Q3,Chemicals,4.332164294,3.33101E+12,6.34412E+11,58540853800,70475167200,0.143609499,0.143609499,TRUE
UNIC.JK,2020Q4,UNIC.JK2020Q4,Chemicals,5.906955895,3.40128E+12,6.92891E+11,1.70105E+11,44975142800,0.293189033,0.370230047,TRUE
UNIC.JK,2021Q1,UNIC.JK2021Q1,Chemicals,5.500158131,3.8737E+12,7.29021E+11,2.5169E+11,2.27406E+11,0.048936209,0,TRUE
